order_id,order_date,order_hour,weekday,city,lat,lon,restaurant_type,cuisine,channel,payment_mode,traffic_level,weather,distance_km,prep_time_min,order_value,delivery_time_min,customer_rating,late_delivery,weekend
QB102803,2024-09-29,18,Sunday,Surat,21.162303200590845,72.7907575621456,Casual Dining,Fast Food,App,COD,Very High,Clear,5.42,11.1,295.72,81.0,1.0,1,1
QB102804,2024-02-21,17,Wednesday,Bengaluru,13.02379897647593,77.68774381876011,Cloud Kitchen,Fast Food,App,UPI,Medium,Clear,2.95,18.1,304.8,36.4,5.0,0,0
QB102805,2024-06-17,14,Monday,Surat,21.18788234594251,72.87032397864373,Cloud Kitchen,Desserts,App,UPI,Medium,Cloudy,9.12,17.5,261.43,77.8,1.0,1,0
QB102806,2024-08-16,12,Friday,Hyderabad,17.41818206139947,78.460816868465,Cloud Kitchen,Fast Food,App,Card,Low,Cloudy,4.62,19.3,209.53,46.2,4.51,0,0
QB102807,2024-03-24,17,Sunday,Mumbai,18.949959305138538,72.84724271093333,Cloud Kitchen,Indian,Web,Wallet,High,Clear,3.23,9.5,315.81,40.4,5.0,0,1
QB102808,2024-05-27,9,Monday,Bengaluru,12.914191364558773,77.55259348968998,Quick Service,North Indian,App,Card,Medium,Clear,3.94,16.8,314.15,48.1,3.58,0,0
QB102809,2024-02-18,12,Sunday,Hyderabad,17.36030770746215,78.46555795177201,Casual Dining,Fast Food,App,UPI,Medium,Clear,3.07,12.4,361.93,42.8,4.5,0,1
QB102810,2024-05-05,17,Sunday,Delhi NCR,28.696730108204076,77.09208941461273,Quick Service,Biryani,Web,UPI,Medium,Clear,7.3,10.2,286.89,46.2,4.37,0,1
QB102811,2024-07-07,8,Sunday,Hyderabad,17.365907203252846,78.57014765450833,Quick Service,Chinese,App,COD,High,Cloudy,2.96,14.9,247.3,60.4,2.6,1,1
QB102812,2024-05-10,9,Friday,Hyderabad,17.28975936905621,78.39311768043976,Casual Dining,Healthy,Web,Wallet,Low,Storm,7.67,11.9,410.83,58.9,2.79,1,0
QB102813,2024-03-09,14,Saturday,Mumbai,19.016761888119568,72.88557641510985,Quick Service,Fast Food,App,UPI,Medium,Clear,4.44,6.2,326.1,34.6,5.0,0,1
QB102814,2024-11-14,11,Thursday,Bengaluru,13.064930796676569,77.51555575028584,Quick Service,Fast Food,Web,Card,High,Cloudy,0.6,10.4,128.21,37.9,5.0,0,0
QB102815,2024-05-28,18,Tuesday,Pune,18.62184135584752,73.85559898782434,Premium Dining,Indian,App,UPI,Medium,Clear,11.57,11.7,446.49,69.6,1.73,1,0
QB102816,2024-11-26,6,Tuesday,Bengaluru,12.944640321182865,77.49442080466017,Quick Service,Biryani,Web,UPI,Medium,Clear,6.37,13.8,382.3,47.0,4.94,0,0
QB102817,2024-11-20,11,Wednesday,Mumbai,19.053434399571042,72.82906961943362,Quick Service,Chinese,App,Wallet,Medium,Rain,2.24,14.0,220.13,37.9,5.0,0,0
QB102818,2024-03-14,12,Thursday,Mumbai,18.99237164441239,72.73329195694147,Casual Dining,Biryani,App,UPI,Medium,Clear,2.17,15.1,429.68,35.6,5.0,0,0
QB102819,2024-07-01,16,Monday,Delhi NCR,28.551864048754673,77.10191412511085,Casual Dining,Indian,App,COD,Medium,Cloudy,7.25,10.0,398.08,51.9,3.73,0,0
QB102820,2024-04-18,20,Thursday,Surat,21.19105658326196,72.91203229361832,Quick Service,Fast Food,Web,UPI,Medium,Clear,2.19,7.1,309.42,41.0,5.0,0,0
QB102821,2024-09-27,9,Friday,Delhi NCR,28.597651031989272,77.22495194561007,Quick Service,Biryani,Web,UPI,Low,Clear,4.19,17.3,291.91,47.0,4.89,0,0
QB102822,2024-06-06,12,Thursday,Hyderabad,17.58221976975686,78.43965162277827,Quick Service,South Indian,App,Card,Medium,Clear,0.6,14.1,238.79,35.2,5.0,0,0
QB102823,2024-12-19,11,Thursday,Delhi NCR,28.54009265996527,77.24649253685834,Casual Dining,Healthy,App,UPI,Very High,Clear,1.0,15.6,293.6,47.0,4.06,0,0
QB102824,2024-05-07,8,Tuesday,Delhi NCR,28.65753711052664,77.20650474215621,Quick Service,South Indian,App,UPI,Low,Rain,2.54,6.0,189.72,28.3,4.66,0,0
QB102825,2024-11-10,15,Sunday,Pune,18.340549259075395,73.93148711056695,Premium Dining,Chinese,App,UPI,Low,Cloudy,5.85,27.6,385.22,64.4,2.74,1,1
QB102826,2024-10-18,11,Friday,Hyderabad,17.478737097948144,78.46637116663027,Quick Service,Biryani,App,Card,Medium,Clear,3.2,14.1,334.4,40.4,5.0,0,0
QB102827,2024-03-24,6,Sunday,Mumbai,19.066129711106232,72.79011978307442,Quick Service,Fast Food,App,UPI,Low,Clear,3.3,11.2,228.14,30.1,5.0,0,1
QB102828,2024-11-18,9,Monday,Bengaluru,12.956911022209377,77.56825420487145,Casual Dining,Biryani,App,COD,Low,Clear,3.76,15.9,417.68,42.4,4.8,0,0
QB102829,2024-05-20,16,Monday,Mumbai,19.098472205051333,72.81311937887965,Casual Dining,Biryani,App,UPI,Low,Rain,3.29,9.9,350.7,36.5,5.0,0,0
QB102830,2024-08-01,15,Thursday,Bengaluru,12.841334018773379,77.4970100159878,Casual Dining,Indian,App,UPI,Low,Rain,4.65,12.5,257.35,48.2,4.59,0,0
QB102831,2024-09-24,19,Tuesday,Hyderabad,17.441060596255827,78.69929696930669,Cloud Kitchen,Biryani,App,Card,Low,Cloudy,4.38,6.5,293.28,33.5,5.0,0,0
QB102832,2024-08-13,21,Tuesday,Mumbai,18.974667569168425,72.80461891295697,Premium Dining,Desserts,Web,UPI,Medium,Cloudy,13.06,16.7,318.21,75.7,1.49,1,0
QB102833,2024-08-11,12,Sunday,Delhi NCR,28.615987584117068,77.30453916551258,Cloud Kitchen,Desserts,Web,UPI,Medium,Clear,1.87,15.0,190.59,35.6,5.0,0,1
QB102834,2024-09-20,9,Friday,Delhi NCR,28.42280749736457,77.35176429812354,Quick Service,Biryani,App,UPI,Medium,Rain,6.91,13.6,301.53,59.3,3.0,1,0
QB102835,2024-10-18,6,Friday,Surat,21.30921630585517,72.78698971535484,Casual Dining,Desserts,App,Card,Medium,Rain,5.73,18.9,299.95,83.5,1.0,1,0
QB102836,2024-12-20,10,Friday,Surat,21.238189785753114,72.73655420842154,Cloud Kitchen,Biryani,Web,Card,Low,Clear,0.96,17.0,294.97,40.2,5.0,0,0
QB102837,2024-03-26,6,Tuesday,Mumbai,18.967389346608527,72.75115020726747,Cloud Kitchen,Healthy,App,UPI,Low,Clear,2.07,6.0,192.21,26.0,5.0,0,0
QB102838,2024-06-06,10,Thursday,Pune,18.566961665289885,73.84793072039817,Casual Dining,Chinese,App,COD,Medium,Clear,0.72,10.8,357.63,36.8,5.0,0,0
QB102839,2024-09-27,13,Friday,Delhi NCR,28.630529086189572,77.33003084964163,Quick Service,Chinese,Web,UPI,Low,Storm,3.64,18.1,339.61,56.6,3.45,1,0
QB102840,2024-03-12,15,Tuesday,Delhi NCR,28.69718112539417,77.274371703747,Cloud Kitchen,South Indian,App,UPI,Low,Rain,8.49,12.6,354.41,57.6,3.14,1,0
QB102841,2024-07-19,17,Friday,Hyderabad,17.518180259370173,78.57221445172019,Quick Service,Biryani,App,COD,Low,Rain,1.88,18.8,249.37,49.7,4.33,0,0
QB102842,2024-06-27,20,Thursday,Surat,21.284939801924473,72.78943230348436,Casual Dining,Biryani,App,UPI,Low,Clear,4.28,8.2,255.2,41.2,4.9,0,0
QB102843,2024-09-04,18,Wednesday,Surat,21.124175184587834,72.57518818560933,Cloud Kitchen,North Indian,App,UPI,Low,Clear,3.55,9.9,361.29,44.7,4.47,0,0
QB102844,2024-11-25,17,Monday,Bengaluru,13.0459589928666,77.52992111720542,Casual Dining,South Indian,App,Card,Low,Clear,4.78,16.3,275.4,46.6,4.79,0,0
QB102845,2024-06-06,14,Thursday,Delhi NCR,28.717687065672237,77.29402059341942,Casual Dining,Chinese,App,UPI,Very High,Rain,0.6,10.5,251.68,48.5,4.19,0,0
QB102846,2024-03-28,10,Thursday,Pune,18.533590004341132,73.91009562676895,Casual Dining,Indian,Web,UPI,High,Clear,9.21,10.8,234.36,69.1,1.79,1,0
QB102847,2024-08-30,6,Friday,Delhi NCR,28.55965618852429,77.07458638005677,Premium Dining,South Indian,App,UPI,High,Clear,1.72,26.6,336.55,60.7,3.25,1,0
QB102848,2024-05-29,22,Wednesday,Bengaluru,12.961848059469313,77.68677614470562,Casual Dining,Chinese,App,UPI,Medium,Clear,2.8,11.7,307.16,45.6,4.72,0,0
QB102849,2024-06-14,14,Friday,Delhi NCR,28.505752234032933,77.16752957285298,Cloud Kitchen,Biryani,App,Wallet,Low,Clear,2.4,13.4,288.21,30.3,5.0,0,0
QB102850,2024-02-23,10,Friday,Hyderabad,17.417386010169064,78.50798780635809,Casual Dining,Fast Food,App,Wallet,Medium,Clear,2.71,11.8,205.63,38.4,5.0,0,0
QB102851,2024-09-21,7,Saturday,Delhi NCR,28.594365458271017,77.17581823691786,Casual Dining,Fast Food,App,UPI,Medium,Clear,3.52,12.0,246.04,31.7,5.0,0,1
QB102852,2024-02-08,16,Thursday,Mumbai,19.118877365064158,72.90983340243893,Premium Dining,Indian,App,Wallet,Medium,Clear,7.55,20.4,584.71,68.1,2.51,1,0
QB102853,2024-04-04,6,Thursday,Surat,21.176861531323556,72.84529251204428,Cloud Kitchen,Biryani,App,COD,High,Cloudy,1.31,11.3,384.1,52.8,4.04,0,0
QB102854,2024-07-10,11,Wednesday,Mumbai,19.162512449291814,72.83465533670203,Cloud Kitchen,Desserts,App,Card,High,Clear,1.43,17.4,280.77,45.0,4.64,0,0
QB102855,2024-11-28,10,Thursday,Bengaluru,12.949360076313349,77.62534220448929,Cloud Kitchen,Indian,App,UPI,High,Clear,0.6,15.4,368.18,41.2,5.0,0,0
QB102856,2024-09-01,12,Sunday,Delhi NCR,28.589671820511672,77.25735949250469,Casual Dining,Fast Food,App,UPI,Medium,Rain,0.6,6.0,268.07,34.1,5.0,0,1
QB102857,2024-11-14,6,Thursday,Mumbai,19.148463792433713,72.91592471532987,Quick Service,Biryani,App,Wallet,Very High,Storm,0.58,11.2,330.56,55.7,4.01,1,0
QB102858,2024-01-23,16,Tuesday,Mumbai,19.02551966032006,72.93350780567539,Premium Dining,Fast Food,App,Wallet,High,Clear,2.3,18.8,330.64,41.2,5.0,0,0
QB102859,2024-04-12,23,Friday,Mumbai,19.093731481298516,72.94949016781024,Casual Dining,South Indian,App,UPI,Medium,Clear,6.63,12.3,301.64,53.5,3.4,0,0
QB102860,2024-03-23,11,Saturday,Pune,18.505248894206403,73.79948653886915,Quick Service,North Indian,App,COD,Medium,Clear,5.33,13.7,317.94,57.4,3.45,1,1
QB102861,2024-10-28,7,Monday,Delhi NCR,28.588129844608826,77.23283459920331,Quick Service,Indian,App,Card,Medium,Clear,2.95,14.6,246.74,37.1,5.0,0,0
QB102862,2024-07-26,18,Friday,Surat,21.215751786492064,72.82894022275984,Casual Dining,South Indian,App,UPI,Medium,Rain,2.97,19.0,299.73,75.0,1.96,1,0
QB102863,2024-11-27,22,Wednesday,Bengaluru,13.012740852614652,77.67025869263944,Cloud Kitchen,Fast Food,App,UPI,Low,Rain,5.35,14.0,184.61,53.5,3.27,0,0
QB102864,2024-03-03,11,Sunday,Bengaluru,12.970187409618655,77.57593181273592,Quick Service,Biryani,App,Wallet,Low,Clear,4.94,16.0,278.24,43.1,4.44,0,1
QB102865,2024-02-13,7,Tuesday,Bengaluru,12.913457793025522,77.62267403739388,Cloud Kitchen,Indian,App,UPI,Low,Storm,5.71,8.0,392.94,56.5,3.6,1,0
QB102866,2024-06-29,18,Saturday,Bengaluru,12.994680131657292,77.60620000900666,Cloud Kitchen,Healthy,Web,Card,Medium,Clear,2.0,8.1,324.25,36.0,5.0,0,1
QB102867,2024-11-07,19,Thursday,Hyderabad,17.39991162436544,78.32507113115452,Quick Service,Fast Food,App,COD,Low,Rain,4.07,6.0,272.01,39.3,5.0,0,0
QB102868,2024-03-01,13,Friday,Delhi NCR,28.608579841120072,77.21016756200237,Premium Dining,South Indian,App,UPI,Low,Cloudy,9.98,23.5,397.98,66.1,2.08,1,0
QB102869,2024-10-29,14,Tuesday,Delhi NCR,28.574064410649882,77.34786633835681,Quick Service,Desserts,App,Wallet,Medium,Storm,8.2,10.9,232.37,66.6,2.5,1,0
QB102870,2024-01-09,6,Tuesday,Surat,21.052401592232528,72.70718847186434,Casual Dining,North Indian,App,UPI,Medium,Cloudy,2.81,17.3,377.79,59.9,3.12,1,0
QB102871,2024-12-16,19,Monday,Surat,21.268515198381703,72.8964756701583,Cloud Kitchen,South Indian,App,COD,High,Clear,2.32,7.8,236.16,50.8,4.19,0,0
QB102872,2024-06-22,15,Saturday,Surat,21.10291957419859,72.92965825842802,Cloud Kitchen,Chinese,App,UPI,Very High,Cloudy,0.79,10.4,202.03,53.5,3.6,0,1
QB102873,2024-02-26,14,Monday,Delhi NCR,28.6627759644894,77.05163446039073,Cloud Kitchen,Fast Food,Web,Wallet,Low,Rain,2.19,18.3,126.61,40.0,4.91,0,0
QB102874,2024-05-23,7,Thursday,Pune,18.647066545489704,73.96787430325783,Cloud Kitchen,Indian,App,Card,High,Cloudy,9.9,14.3,370.62,87.6,1.0,1,0
QB102875,2024-10-26,16,Saturday,Bengaluru,12.844750068825514,77.55934435338834,Quick Service,Chinese,App,Wallet,Low,Clear,4.48,14.4,403.24,35.8,5.0,0,1
QB102876,2024-09-04,7,Wednesday,Bengaluru,12.831192698757688,77.63580451882669,Cloud Kitchen,Biryani,App,UPI,High,Clear,5.03,11.1,283.9,53.6,3.54,0,0
QB102877,2024-02-09,17,Friday,Mumbai,18.95916751025224,72.79741334498746,Cloud Kitchen,Chinese,App,Card,Very High,Clear,7.1,14.3,319.16,65.5,2.61,1,0
QB102878,2024-11-28,13,Thursday,Bengaluru,13.222907693952507,77.53906344301447,Quick Service,Healthy,App,UPI,High,Clear,5.72,14.1,310.4,58.0,2.78,1,0
QB102879,2024-05-13,7,Monday,Mumbai,18.99598003255491,72.90385950174861,Cloud Kitchen,Fast Food,App,UPI,Low,Cloudy,4.37,12.7,171.42,35.2,5.0,0,0
QB102880,2024-02-13,19,Tuesday,Delhi NCR,28.621828350496198,77.29654463917116,Casual Dining,Biryani,App,UPI,Medium,Clear,3.99,15.2,197.92,43.5,4.62,0,0
QB102881,2024-01-07,20,Sunday,Pune,18.587415896445734,73.8536220269606,Cloud Kitchen,Indian,Web,Wallet,Low,Clear,2.12,10.3,273.63,29.2,5.0,0,1
QB102882,2024-04-15,16,Monday,Mumbai,19.080518899536713,72.93957257701669,Casual Dining,Indian,App,Card,Low,Cloudy,5.56,15.4,341.13,48.9,3.76,0,0
QB102883,2024-02-09,15,Friday,Mumbai,19.139749186431537,72.87283606812574,Quick Service,Fast Food,App,COD,Medium,Clear,4.61,11.0,299.29,40.9,5.0,0,0
QB102884,2024-10-06,15,Sunday,Mumbai,19.05993713450546,72.79563740625832,Quick Service,Chinese,App,Wallet,Very High,Clear,5.82,10.6,284.85,55.9,2.13,1,1
QB102885,2024-07-05,9,Friday,Surat,21.101799963876843,72.80495982948261,Quick Service,Chinese,App,Wallet,Medium,Clear,4.95,6.0,217.75,54.0,3.69,0,0
QB102886,2024-09-29,12,Sunday,Bengaluru,12.891688628240445,77.61464553691184,Cloud Kitchen,Indian,Web,UPI,Medium,Rain,2.72,13.2,364.3,44.0,5.0,0,1
QB102887,2024-10-04,16,Friday,Delhi NCR,28.599457431028434,77.11710229102327,Quick Service,Indian,App,COD,Low,Cloudy,2.08,10.9,190.99,32.2,5.0,0,0
QB102888,2024-12-19,20,Thursday,Pune,18.442361961607784,73.87063368754313,Cloud Kitchen,Biryani,App,UPI,Low,Clear,1.81,12.3,431.74,36.3,5.0,0,0
QB102889,2024-05-12,10,Sunday,Pune,18.47865632619779,73.85275628974853,Quick Service,Chinese,App,COD,Medium,Cloudy,15.12,14.0,327.52,92.0,1.0,1,1
QB102890,2024-06-04,6,Tuesday,Delhi NCR,28.623761939600993,77.20222740154057,Quick Service,South Indian,App,COD,High,Rain,12.15,12.6,179.56,95.0,1.0,1,0
QB102891,2024-09-19,16,Thursday,Hyderabad,17.354746539339363,78.58786803382654,Casual Dining,Biryani,App,Wallet,Low,Clear,3.84,11.7,294.61,31.2,5.0,0,0
QB102892,2024-09-01,6,Sunday,Pune,18.381065656332144,73.8491050282729,Premium Dining,North Indian,App,UPI,Medium,Clear,0.57,21.6,469.18,41.8,5.0,0,1
QB102893,2024-07-13,19,Saturday,Hyderabad,17.430290240182668,78.46980782859966,Quick Service,Fast Food,App,UPI,Low,Cloudy,3.3,16.8,189.68,52.6,4.06,0,1
QB102894,2024-08-23,10,Friday,Mumbai,19.185298491629375,72.85485901482015,Casual Dining,Indian,App,Card,High,Cloudy,4.57,7.5,242.23,47.6,4.28,0,0
QB102895,2024-12-12,12,Thursday,Pune,18.554960171071638,73.873901138173,Quick Service,South Indian,Web,Wallet,Medium,Clear,0.57,15.9,180.4,37.6,5.0,0,0
QB102896,2024-08-30,23,Friday,Bengaluru,12.947628514155568,77.61825287166074,Casual Dining,North Indian,Web,Wallet,Medium,Cloudy,0.66,12.8,421.99,43.5,5.0,0,0
QB102897,2024-09-16,14,Monday,Delhi NCR,28.61178888370208,77.1922272898722,Cloud Kitchen,North Indian,App,COD,Medium,Storm,7.54,10.2,350.68,56.7,3.57,1,0
QB102898,2024-12-25,15,Wednesday,Bengaluru,12.986379096058752,77.61617395663045,Casual Dining,Indian,App,COD,High,Clear,5.08,21.8,332.47,63.9,2.16,1,0
QB102899,2024-09-20,13,Friday,Mumbai,19.139611706358476,72.91334677002948,Quick Service,Desserts,App,UPI,Medium,Clear,4.83,10.1,237.35,46.8,3.97,0,0
QB102900,2024-03-17,15,Sunday,Mumbai,19.293029018318606,72.7487648650679,Premium Dining,Fast Food,App,Wallet,Medium,Storm,5.94,20.3,332.12,72.4,1.51,1,1
QB102901,2024-09-06,10,Friday,Pune,18.390157464691175,73.90266623206801,Cloud Kitchen,Chinese,Web,UPI,Medium,Clear,4.1,14.9,232.75,51.0,3.82,0,0
QB102902,2024-08-16,13,Friday,Mumbai,19.140889200416353,72.88707966910776,Quick Service,Fast Food,App,Card,Medium,Clear,5.45,15.1,217.38,45.5,5.0,0,0
QB102903,2024-11-26,6,Tuesday,Delhi NCR,28.5749237691805,77.31517814689111,Cloud Kitchen,South Indian,App,UPI,Low,Cloudy,7.45,7.2,246.33,48.0,4.53,0,0
QB102904,2024-01-12,13,Friday,Bengaluru,12.891452082318608,77.64812727284244,Quick Service,Indian,Web,Wallet,Very High,Clear,1.21,20.6,263.21,55.8,2.93,1,0
QB102905,2024-06-19,12,Wednesday,Mumbai,19.199867889225406,72.89050439697067,Casual Dining,North Indian,App,UPI,Medium,Clear,1.83,11.2,300.4,32.3,5.0,0,0
QB102906,2024-01-27,6,Saturday,Surat,21.090763950982577,72.91327917315665,Casual Dining,Indian,App,COD,Very High,Clear,0.75,13.0,373.11,56.9,3.56,1,1
QB102907,2024-09-24,17,Tuesday,Delhi NCR,28.774438328490685,77.12650938861154,Premium Dining,Desserts,App,Card,Medium,Clear,3.75,20.8,265.56,42.3,4.73,0,0
QB102908,2024-09-25,14,Wednesday,Delhi NCR,28.524825890675878,77.31989921571417,Casual Dining,South Indian,Web,Card,Low,Cloudy,6.14,9.5,295.61,37.3,4.95,0,0
QB102909,2024-10-19,15,Saturday,Delhi NCR,28.527781319527502,77.16542982463444,Cloud Kitchen,Biryani,Web,Card,High,Rain,7.5,17.8,313.22,70.9,1.66,1,1
QB102910,2024-09-09,12,Monday,Delhi NCR,28.49408801914428,77.15136199514856,Premium Dining,Indian,App,UPI,Medium,Clear,9.23,16.9,353.85,57.7,3.44,1,0
QB102911,2024-09-20,11,Friday,Mumbai,19.126547045351835,72.94725983003414,Cloud Kitchen,Chinese,App,UPI,Low,Clear,2.22,18.4,272.57,36.2,5.0,0,0
QB102912,2024-06-22,12,Saturday,Hyderabad,17.25000797122263,78.36487032015194,Quick Service,Healthy,App,UPI,Medium,Clear,4.96,14.4,317.78,50.1,4.13,0,1
QB102913,2024-01-10,17,Wednesday,Surat,21.1791798510272,72.81493641144489,Quick Service,Indian,App,UPI,Low,Clear,2.57,17.9,178.3,48.1,5.0,0,0
QB102914,2024-07-09,14,Tuesday,Delhi NCR,28.778544642820894,77.04043903186334,Quick Service,Biryani,Web,UPI,Low,Clear,1.66,15.3,394.76,23.7,5.0,0,0
QB102915,2024-01-11,7,Thursday,Hyderabad,17.37849339342886,78.5785839909524,Casual Dining,Fast Food,App,UPI,Medium,Clear,8.71,6.0,218.78,52.2,3.84,0,0
QB102916,2024-03-03,23,Sunday,Hyderabad,17.476656491963734,78.49528229753678,Quick Service,Indian,App,Wallet,Low,Cloudy,2.98,11.5,357.83,35.8,4.91,0,1
QB102917,2024-12-19,21,Thursday,Pune,18.612545976994316,73.80109915130826,Quick Service,Indian,Web,UPI,Low,Rain,1.17,6.0,365.47,29.9,5.0,0,0
QB102918,2024-12-21,11,Saturday,Bengaluru,13.229434275398845,77.58005707823128,Premium Dining,Indian,App,Wallet,Low,Clear,2.53,17.4,518.2,35.5,5.0,0,1
QB102919,2024-10-23,13,Wednesday,Delhi NCR,28.446470173907702,77.1591175665137,Casual Dining,Chinese,App,UPI,High,Clear,7.46,14.7,312.82,58.8,3.03,1,0
QB102920,2024-05-18,6,Saturday,Delhi NCR,28.45550546216221,77.22432255460605,Casual Dining,Chinese,App,UPI,Low,Cloudy,6.59,14.8,265.42,52.5,3.45,0,1
QB102921,2024-05-06,20,Monday,Hyderabad,17.278973713683662,78.39875563977016,Cloud Kitchen,Fast Food,App,COD,Very High,Storm,4.15,14.6,198.45,89.5,1.0,1,0
QB102922,2024-03-17,20,Sunday,Pune,18.519579951176787,73.73640911229229,Quick Service,Biryani,App,COD,Very High,Clear,1.6,16.4,241.62,57.2,2.99,1,1
QB102923,2024-05-24,20,Friday,Mumbai,19.10644428105083,72.93827774676993,Quick Service,North Indian,Web,UPI,High,Rain,5.47,11.3,280.4,63.3,2.55,1,0
QB102924,2024-09-15,9,Sunday,Delhi NCR,28.62547879884646,77.26048486504794,Quick Service,South Indian,Web,Card,Low,Clear,3.59,15.7,258.73,37.8,5.0,0,1
QB102925,2024-06-15,8,Saturday,Surat,21.202361000008796,72.83593491557242,Casual Dining,North Indian,App,UPI,Medium,Storm,4.18,20.4,265.28,84.3,1.0,1,1
QB102926,2024-01-31,16,Wednesday,Pune,18.422593810428637,73.91215035805516,Quick Service,South Indian,App,UPI,Medium,Clear,1.4,6.0,192.09,35.1,5.0,0,0
QB102927,2024-03-22,11,Friday,Surat,21.181086507880433,72.7561120888022,Quick Service,Indian,App,Card,Medium,Storm,1.06,6.0,186.03,46.5,5.0,0,0
QB102928,2024-08-16,19,Friday,Hyderabad,17.47554738389444,78.48680316915575,Cloud Kitchen,Indian,Web,COD,Very High,Clear,6.33,16.2,224.01,81.1,1.0,1,0
QB102929,2024-09-04,18,Wednesday,Delhi NCR,28.61648949207223,77.31895949233754,Casual Dining,Indian,Web,UPI,High,Clear,4.94,17.4,296.66,62.2,3.23,1,0
QB102930,2024-09-20,9,Friday,Bengaluru,12.88461100462339,77.5688894250528,Cloud Kitchen,Chinese,App,UPI,Low,Clear,2.55,17.6,277.8,41.3,5.0,0,0
QB102931,2024-03-29,14,Friday,Hyderabad,17.390651100317015,78.47118873413255,Cloud Kitchen,Indian,App,UPI,Low,Rain,1.02,23.1,348.51,50.4,3.46,0,0
QB102932,2024-10-10,13,Thursday,Mumbai,19.045775786733337,72.81986066175112,Casual Dining,North Indian,App,Card,Low,Clear,2.86,16.5,263.48,36.6,5.0,0,0
QB102933,2024-04-04,11,Thursday,Bengaluru,12.85582750736754,77.46547928920185,Casual Dining,Indian,App,COD,Low,Clear,1.64,11.8,368.33,36.6,5.0,0,0
QB102934,2024-05-14,16,Tuesday,Hyderabad,17.325816609844058,78.41969368509403,Quick Service,Biryani,App,UPI,Low,Clear,11.86,15.2,302.21,55.3,3.45,1,0
QB102935,2024-08-02,11,Friday,Mumbai,19.19856982737583,72.94382896461526,Casual Dining,Fast Food,App,UPI,Very High,Rain,2.93,10.7,282.89,51.0,3.86,0,0
QB102936,2024-02-26,10,Monday,Pune,18.6140445294744,73.87496480229188,Quick Service,Indian,App,UPI,Low,Rain,4.8,10.0,239.47,46.4,4.2,0,0
QB102937,2024-07-06,12,Saturday,Bengaluru,12.960378977221279,77.66959781928064,Cloud Kitchen,Healthy,App,Wallet,Medium,Clear,2.74,15.4,422.2,44.1,4.96,0,1
QB102938,2024-02-18,16,Sunday,Surat,21.097810305852793,72.79678961121812,Quick Service,Fast Food,App,UPI,Medium,Clear,1.93,15.8,136.31,53.5,3.63,0,1
QB102939,2024-04-18,13,Thursday,Mumbai,19.04537201106564,72.84208126847635,Quick Service,Fast Food,App,UPI,High,Rain,2.67,8.4,175.53,41.7,4.97,0,0
QB102940,2024-07-20,10,Saturday,Delhi NCR,28.51022237913095,77.14966509783176,Cloud Kitchen,North Indian,App,Card,High,Storm,13.88,10.8,374.46,95.0,1.0,1,1
QB102941,2024-03-04,20,Monday,Hyderabad,17.379442757220122,78.38982768783332,Casual Dining,Desserts,App,COD,Low,Storm,2.11,10.4,161.76,40.3,5.0,0,0
QB102942,2024-09-08,15,Sunday,Delhi NCR,28.68963423105117,77.24761184881794,Cloud Kitchen,South Indian,App,COD,Medium,Clear,6.87,18.6,178.92,49.9,4.29,0,1
QB102943,2024-06-08,21,Saturday,Hyderabad,17.40407318543417,78.39050042940593,Cloud Kitchen,Fast Food,App,Wallet,Low,Rain,5.52,9.9,212.54,51.9,4.54,0,1
QB102944,2024-07-20,13,Saturday,Hyderabad,17.34255630175597,78.36148419966482,Casual Dining,Chinese,App,UPI,Low,Clear,7.65,12.8,287.0,50.5,4.02,0,1
QB102945,2024-03-23,12,Saturday,Mumbai,19.009900785798614,73.04761648048932,Premium Dining,Fast Food,App,UPI,Low,Clear,3.09,23.7,431.35,41.5,4.7,0,1
QB102946,2024-12-03,6,Tuesday,Bengaluru,13.09578119314839,77.60916483903436,Quick Service,Biryani,App,Card,Very High,Cloudy,2.39,16.7,358.98,63.8,2.32,1,0
QB102947,2024-02-19,23,Monday,Bengaluru,13.041410833884827,77.5400785242661,Cloud Kitchen,Fast Food,App,UPI,High,Storm,4.32,7.9,263.67,69.7,2.4,1,0
QB102948,2024-01-04,10,Thursday,Delhi NCR,28.541782921119854,77.24982366584035,Quick Service,North Indian,Web,UPI,Low,Storm,6.71,14.5,280.81,60.8,3.19,1,0
QB102949,2024-10-11,14,Friday,Surat,21.06990872263309,72.9121432627704,Casual Dining,Chinese,Web,Card,Very High,Clear,7.64,15.8,334.64,90.2,1.0,1,0
QB102950,2024-04-10,18,Wednesday,Pune,18.339262508873396,73.73742477523847,Casual Dining,South Indian,Web,UPI,High,Cloudy,5.04,14.0,299.33,63.9,2.95,1,0
QB102951,2024-09-01,16,Sunday,Hyderabad,17.2763034636027,78.49858382479182,Casual Dining,Fast Food,App,Wallet,Low,Clear,4.58,12.7,295.6,39.1,5.0,0,1
QB102952,2024-11-28,23,Thursday,Hyderabad,17.40420689278252,78.49455440276941,Cloud Kitchen,Indian,App,Card,Low,Rain,1.37,19.6,233.29,44.5,4.3,0,0
QB102953,2024-06-17,15,Monday,Bengaluru,12.842530848905483,77.55273202877822,Cloud Kitchen,Desserts,App,Card,High,Cloudy,3.94,6.0,213.86,49.0,3.51,0,0
QB102954,2024-07-31,15,Wednesday,Surat,21.317025770894986,73.01698747637307,Cloud Kitchen,North Indian,Web,Wallet,High,Clear,7.82,15.3,261.5,80.8,1.0,1,0
